DEPTH,CALI,COAL,DT,DT_LOG,DTS,DTS_LOG,GR,NPHI,PHIE,PHIEC,PHIT,PHITC,RHOB,RHOB_LOG,RT,RW,TEMP
3549.0911,8.975,0,62.881,62.881,118.2019,118.2019,14.441,0.0843,0.0261,0.0261,0.0261,0.0261,2.609,2.609,6.152,0.0208,95.9492
3549.2435,8.969,0,62.9691,62.9691,118.1147,118.1147,15.239,0.0893,0.047,0.047,0.047,0.047,2.5761,2.576,5.784,0.0208,95.9535
3549.3959,8.963,0,63.085,63.085,117.645,117.645,18.287,0.0819,0.0592,0.0592,0.0592,0.0592,2.5571,2.557,5.422,0.0208,95.9577
3549.5483,8.951,0,63.173,63.173,117.6362,117.6362,16.777,0.0886,0.0459,0.0459,0.0459,0.0459,2.5779,2.578,5.214,0.0208,95.962
3549.7007,8.939,0,63.25,63.25,117.917,117.917,18.38,0.0992,0.0503,0.0503,0.0503,0.0503,2.571,2.571,5.175,0.0208,95.9662
3549.8531,8.957,0,63.354,63.354,117.9619,117.9619,13.949,0.0957,0.049,0.049,0.049,0.049,2.573,2.573,5.224,0.0208,95.9704
3550.0055,8.963,0,63.423,63.423,117.7756,117.7756,11.419,0.0809,0.0496,0.0496,0.0496,0.0496,2.572,2.572,5.3,0.0208,95.9747
3550.1579,8.933,0,63.3048,63.3048,118.6418,118.6418,13.839,0.0924,0.0458,0.0458,0.0458,0.0458,2.578,2.578,5.41,0.0208,95.9789
3550.3103,8.957,0,62.9238,62.9238,121.1567,121.1567,12.626,0.0782,0.037,0.037,0.037,0.037,2.5919,2.592,5.598,0.0208,95.9831
3550.4627,8.969,0,62.4038,62.4038,124.9293,124.9293,12.083,0.0834,0.0376,0.0376,0.0376,0.0376,2.591,2.591,5.875,0.0208,95.9874
3550.6151,8.939,0,61.9849,61.9849,125.3111,125.3111,12.31,0.0731,0.0274,0.0274,0.0274,0.0274,2.6069,2.607,6.182,0.0208,95.9916
3550.7675,8.963,0,61.811,61.811,122.579,122.579,12.145,0.0731,0.0413,0.0413,0.0413,0.0413,2.5851,2.585,6.364,0.0208,95.9958
3550.9199,8.957,0,61.8381,61.8381,118.4021,118.4021,10.872,0.0805,0.03,0.03,0.03,0.03,2.6029,2.603,6.277,0.0208,96.0001
3551.0723,8.981,0,61.9611,61.9611,117.1918,117.1918,12.015,0.088,0.0375,0.0375,0.0375,0.0375,2.591,2.591,5.995,0.0208,96.0043
3551.2247,8.963,0,62.1381,62.1381,118.3162,118.3162,13.928,0.0858,0.0655,0.0646,0.0655,0.0646,2.5472,2.547,5.726,0.0208,96.0085
3551.3771,8.957,0,62.4112,62.4112,120.0508,120.0508,14.086,0.1016,0.0453,0.0453,0.0453,0.0453,2.5789,2.579,5.567,0.0208,96.0128
3551.5295,8.981,0,62.8082,62.8082,119.8057,119.8057,14.153,0.103,0.0439,0.0439,0.0439,0.0439,2.581,2.581,5.525,0.0208,96.017
3551.6819,8.957,0,63.2561,63.2561,117.9512,117.9512,14.961,15.6989,0.0446,0.0446,0.0446,0.0446,2.58,2.58,5.616,0.0208,96.0212
3551.8343,8.951,0,63.605,63.605,116.8657,116.8657,14.689,0.0919,0.0319,0.0319,0.0319,0.0319,2.5999,2.6,5.845,0.0208,96.0255
3551.9867,8.963,0,63.7049,63.7049,116.4302,116.4302,13.708,0.0808,0.0445,0.0445,0.0445,0.0445,2.5801,2.58,6.171,0.0208,96.0297
3552.1391,8.933,0,63.4788,63.4788,116.6673,116.6673,14.847,0.0865,0.0274,0.0274,0.0274,0.0274,2.6069,2.607,6.591,0.0208,96.034
3552.2915,8.957,0,62.9868,62.9868,117.0243,117.0243,14.194,0.0834,0.0356,0.0356,0.0356,0.0356,2.5941,2.594,7.139,0.0208,96.0382
3552.4439,8.957,0,62.4128,62.4128,118.8861,118.8861,14.57,0.0924,0.035,0.035,0.035,0.035,2.595,2.595,7.669,0.0208,96.0424
3552.5963,8.957,0,61.9419,61.9419,119.0573,119.0573,11.248,0.0817,0.0464,0.0464,0.0464,0.0464,2.5771,2.577,7.841,0.0208,96.0467
3552.7487,8.945,0,61.6439,61.6439,116.6327,116.6327,9.185,0.0889,0.0458,0.0458,0.0458,0.0458,2.578,2.578,7.583,0.0208,96.0509
3552.9011,8.927,0,61.472,61.472,116.2205,116.2205,10.706,0.0765,0.0465,0.0465,0.0465,0.0465,2.577,2.577,7.13,0.0208,96.0551
3553.0535,8.951,0,61.361,61.361,116.8986,116.8986,9.942,0.0738,0.0452,0.0452,0.0452,0.0452,2.579,2.579,6.698,0.0208,96.0594
3553.2059,9.065,0,61.307,61.307,120.543,120.543,13.951,0.0816,0.0503,0.0503,0.0503,0.0503,2.571,2.571,6.428,0.0208,96.0636
3553.3583,9.059,0,61.333,61.333,120.5368,120.5368,14.535,0.0923,0.0433,0.0433,0.0433,0.0433,2.582,2.582,6.376,0.0208,96.0678
3553.5107,9.113,0,61.402,61.402,123.0706,123.0706,13.076,0.0866,0.042,0.042,0.042,0.042,2.584,2.584,6.503,0.0208,96.0721
3553.6631,9.107,0,61.43,61.43,123.9223,123.9223,10.253,0.0914,0.0477,0.0477,0.0477,0.0477,2.575,2.575,6.747,0.0208,96.0763
3553.8155,9.131,0,61.3559,61.3559,124.3387,124.3387,11.059,0.0856,0.0572,0.0568,0.0572,0.0568,2.5601,2.56,7.05,0.0208,96.0805
3553.9679,9.101,0,61.1779,61.1779,125.3721,125.3721,10.716,0.077,0.0522,0.0522,0.0522,0.0522,2.568,2.568,7.313,0.0208,96.0848
3554.1203,8.957,0,60.9359,60.9359,122.7551,122.7551,9.333,0.0735,0.0585,0.0576,0.0585,0.0576,2.558,2.558,7.369,0.0208,96.089
