Well:,L05-B-01,,,,
DEPTH,GR,DT,RHOB,DRHO,NPHI
544.7001,35.892479,-999.25,-999.25,-999.25,-999.25
544.8001,36.694054,-999.25,-999.25,-999.25,-999.25
544.9001,37.267685,-999.25,-999.25,-999.25,-999.25
545.0001,37.432861,-999.25,-999.25,-999.25,-999.25
545.1001,37.154129,-999.25,-999.25,-999.25,-999.25
545.2001,36.644928,-999.25,-999.25,-999.25,-999.25
545.3001,36.258003,-999.25,-999.25,-999.25,-999.25
545.4001,36.211555,-999.25,-999.25,-999.25,-999.25
545.5001,36.763451,-999.25,-999.25,-999.25,-999.25
545.6001,37.478943,-999.25,-999.25,-999.25,-999.25
545.7001,37.958305,-999.25,-999.25,-999.25,-999.25
545.8001,37.958336,-999.25,-999.25,-999.25,-999.25
545.9001,37.646729,-999.25,-999.25,-999.25,-999.25
546.0001,37.102875,-999.25,-999.25,-999.25,-999.25
546.1001,36.737747,-999.25,-999.25,-999.25,-999.25
546.2001,36.566483,-999.25,-999.25,-999.25,-999.25
546.3001,36.539482,-999.25,-999.25,-999.25,-999.25
546.4001,36.54454,-999.25,-999.25,-999.25,-999.25
546.5001,36.488579,-999.25,-999.25,-999.25,-999.25
546.6001,36.14418,-999.25,-999.25,-999.25,-999.25
546.7001,35.452103,-999.25,-999.25,-999.25,-999.25
546.8001,34.543518,-999.25,-999.25,-999.25,-999.25
546.9001,33.791672,-999.25,-999.25,-999.25,-999.25
547.0001,33.47197,-999.25,-999.25,-999.25,-999.25
547.1001,33.584351,-999.25,-999.25,-999.25,-999.25
547.2001,34.231438,-999.25,-999.25,-999.25,-999.25
547.3001,35.129082,-999.25,-999.25,-999.25,-999.25
547.4001,36.104225,-999.25,-999.25,-999.25,-999.25
547.5001,36.612488,-999.25,-999.25,-999.25,-999.25
547.6001,36.814201,-999.25,-999.25,-999.25,-999.25
547.7001,36.850899,-999.25,-999.25,-999.25,-999.25
547.8001,36.750793,-999.25,-999.25,-999.25,-999.25
547.9001,36.768364,-999.25,-999.25,-999.25,-999.25
548.0001,37.04792,-999.25,-999.25,-999.25,-999.25
548.1001,37.386017,-999.25,-999.25,-999.25,-999.25
548.2001,37.53521,-999.25,-999.25,-999.25,-999.25
548.3001,37.356468,-999.25,-999.25,-999.25,-999.25
548.4001,37.089104,-999.25,-999.25,-999.25,-999.25
548.5001,37.107666,-999.25,-999.25,-999.25,-999.25
548.6001,37.685226,-999.25,-999.25,-999.25,-999.25
548.7001,38.425812,-999.25,-999.25,-999.25,-999.25
548.8001,38.777222,-999.25,-999.25,-999.25,-999.25
548.9001,38.281609,-999.25,-999.25,-999.25,-999.25
549.0001,36.894981,-999.25,-999.25,-999.25,-999.25
549.1001,35.150574,-999.25,-999.25,-999.25,-999.25
549.2001,33.542603,-999.25,-999.25,-999.25,-999.25
549.3001,32.840408,-999.25,-999.25,-999.25,-999.25
549.4001,33.007507,-999.25,-999.25,-999.25,-999.25
549.5001,33.445267,-999.25,-999.25,-999.25,-999.25
549.6001,33.772202,-999.25,-999.25,-999.25,-999.25
549.7001,33.89267,-999.25,-999.25,-999.25,-999.25
549.8001,33.914978,-999.25,-999.25,-999.25,-999.25
549.9001,33.935837,-999.25,-999.25,-999.25,-999.25
550.0001,34.022575,-999.25,-999.25,-999.25,-999.25
550.1001,34.209694,-999.25,-999.25,-999.25,-999.25
550.2001,34.38945,-999.25,-999.25,-999.25,-999.25
550.3001,34.495552,-999.25,-999.25,-999.25,-999.25
550.4001,34.681053,-999.25,-999.25,-999.25,-999.25
550.5001,34.884048,-999.25,-999.25,-999.25,-999.25
550.6001,34.88868,-999.25,-999.25,-999.25,-999.25
550.7001,34.560341,-999.25,-999.25,-999.25,-999.25
550.8001,33.905739,-999.25,-999.25,-999.25,-999.25
550.9001,33.209488,-999.25,-999.25,-999.25,-999.25
551.0001,33.033463,-999.25,-999.25,-999.25,-999.25
551.1001,33.803291,-999.25,-999.25,-999.25,-999.25
551.2001,35.36792,-999.25,-999.25,-999.25,-999.25
551.3001,37.266312,-999.25,-999.25,-999.25,-999.25
551.4001,38.774094,-999.25,-999.25,-999.25,-999.25
551.5001,39.434853,-999.25,-999.25,-999.25,-999.25
551.6001,39.076126,-999.25,-999.25,-999.25,-999.25
551.7001,38.149986,-999.25,-999.25,-999.25,-999.25
551.8001,37.466232,-999.25,-999.25,-999.25,-999.25
551.9001,37.320786,-999.25,-999.25,-999.25,-999.25
552.0001,37.553871,-999.25,-999.25,-999.25,-999.25
552.1001,37.61972,-999.25,-999.25,-999.25,-999.25
552.2001,37.276924,-999.25,-999.25,-999.25,-999.25
552.3001,36.519714,-999.25,-999.25,-999.25,-999.25
552.4001,35.489838,-999.25,-999.25,-999.25,-999.25
552.5001,34.417763,-999.25,-999.25,-999.25,-999.25
552.6001,33.686882,-999.25,-999.25,-999.25,-999.25
552.7001,33.571693,-999.25,-999.25,-999.25,-999.25
552.8001,34.027931,-999.25,-999.25,-999.25,-999.25
552.9001,34.650749,-999.25,-999.25,-999.25,-999.25
553.0001,35.150078,-999.25,-999.25,-999.25,-999.25
553.1001,35.218147,-999.25,-999.25,-999.25,-999.25
553.2001,34.778381,-999.25,-999.25,-999.25,-999.25
553.3001,34.01799,-999.25,-999.25,-999.25,-999.25
553.4001,33.522781,-999.25,-999.25,-999.25,-999.25
553.5001,33.711784,-999.25,-999.25,-999.25,-999.25
553.6001,34.515137,-999.25,-999.25,-999.25,-999.25
553.7001,35.608162,-999.25,-999.25,-999.25,-999.25
553.8001,36.652679,-999.25,-999.25,-999.25,-999.25
553.9001,37.27272,-999.25,-999.25,-999.25,-999.25
554.0001,37.303886,-999.25,-999.25,-999.25,-999.25
554.1001,36.838516,-999.25,-999.25,-999.25,-999.25
554.2001,35.838303,-999.25,-999.25,-999.25,-999.25
554.3001,34.529533,-999.25,-999.25,-999.25,-999.25
554.4001,33.147537,-999.25,-999.25,-999.25,-999.25
554.5001,32.226967,-999.25,-999.25,-999.25,-999.25
554.6001,31.935638,-999.25,-999.25,-999.25,-999.25
554.7001,32.260544,-999.25,-999.25,-999.25,-999.25
554.8001,33.136124,-999.25,-999.25,-999.25,-999.25
554.9001,34.279984,-999.25,-999.25,-999.25,-999.25
555.0001,35.514488,-999.25,-999.25,-999.25,-999.25
555.1001,36.809837,-999.25,-999.25,-999.25,-999.25
555.2001,37.915588,-999.25,-999.25,-999.25,-999.25
555.3001,38.43087,-999.25,-999.25,-999.25,-999.25
555.4001,38.202271,-999.25,-999.25,-999.25,-999.25
555.5001,37.499214,-999.25,-999.25,-999.25,-999.25
555.6001,36.462631,-999.25,-999.25,-999.25,-999.25
555.7001,35.396912,-999.25,-999.25,-999.25,-999.25
555.8001,34.494225,-999.25,-999.25,-999.25,-999.25
555.9001,33.93573,-999.25,-999.25,-999.25,-999.25
556.0001,33.827995,-999.25,-999.25,-999.25,-999.25
556.1001,34.087097,-999.25,-999.25,-999.25,-999.25
556.2001,34.859848,-999.25,-999.25,-999.25,-999.25
556.3001,35.368057,-999.25,-999.25,-999.25,-999.25
556.4001,35.385117,-999.25,-999.25,-999.25,-999.25
556.5001,34.724007,-999.25,-999.25,-999.25,-999.25
556.6001,33.928825,-999.25,-999.25,-999.25,-999.25
556.7001,33.29335,-999.25,-999.25,-999.25,-999.25
556.8001,33.513535,-999.25,-999.25,-999.25,-999.25
556.9001,34.238998,-999.25,-999.25,-999.25,-999.25
557.0001,35.229164,-999.25,-999.25,-999.25,-999.25
557.1001,36.110641,-999.25,-999.25,-999.25,-999.25
557.2001,36.716293,-999.25,-999.25,-999.25,-999.25
557.3001,37.046623,-999.25,-999.25,-999.25,-999.25
557.4001,36.821129,-999.25,-999.25,-999.25,-999.25
557.5001,36.294868,-999.25,-999.25,-999.25,-999.25
557.6001,35.579964,-999.25,-999.25,-999.25,-999.25
557.7001,34.952118,-999.25,-999.25,-999.25,-999.25
557.8001,34.582375,-999.25,-999.25,-999.25,-999.25
557.9001,34.606674,-999.25,-999.25,-999.25,-999.25
558.0001,34.757133,-999.25,-999.25,-999.25,-999.25
558.1001,34.850563,-999.25,-999.25,-999.25,-999.25
558.2001,34.802124,-999.25,-999.25,-999.25,-999.25
558.3001,34.428093,-999.25,-999.25,-999.25,-999.25
558.4001,33.987068,-999.25,-999.25,-999.25,-999.25
558.5001,33.839363,-999.25,-999.25,-999.25,-999.25
558.6001,34.1689,-999.25,-999.25,-999.25,-999.25
558.7001,34.870308,-999.25,-999.25,-999.25,-999.25
558.8001,35.987228,-999.25,-999.25,-999.25,-999.25
558.9001,36.770882,-999.25,-999.25,-999.25,-999.25
559.0001,36.844727,-999.25,-999.25,-999.25,-999.25
559.1001,35.772346,-999.25,-999.25,-999.25,-999.25
559.2001,34.079041,-999.25,-999.25,-999.25,-999.25
559.3001,32.344345,-999.25,-999.25,-999.25,-999.25
559.4001,30.986374,-999.25,-999.25,-999.25,-999.25
559.5001,30.425442,-999.25,-999.25,-999.25,-999.25
559.6001,30.646748,-999.25,-999.25,-999.25,-999.25
559.7001,31.504879,-999.25,-999.25,-999.25,-999.25
559.8001,32.742355,-999.25,-999.25,-999.25,-999.25
559.9001,34.032951,-999.25,-999.25,-999.25,-999.25
560.0001,34.884377,-999.25,-999.25,-999.25,-999.25
560.1001,34.858963,-999.25,-999.25,-999.25,-999.25
560.2001,33.998169,-999.25,-999.25,-999.25,-999.25
560.3001,32.754097,-999.25,-999.25,-999.25,-999.25
560.4001,31.690472,-999.25,-999.25,-999.25,-999.25
560.5001,31.106827,-999.25,-999.25,-999.25,-999.25
560.6001,31.236412,-999.25,-999.25,-999.25,-999.25
560.7001,31.850483,-999.25,-999.25,-999.25,-999.25
560.8001,32.506744,-999.25,-999.25,-999.25,-999.25
560.9001,33.119812,-999.25,-999.25,-999.25,-999.25
561.0001,33.649986,-999.25,-999.25,-999.25,-999.25
561.1001,34.082672,-999.25,-999.25,-999.25,-999.25
561.2001,34.164604,-999.25,-999.25,-999.25,-999.25
561.3001,33.901817,-999.25,-999.25,-999.25,-999.25
561.4001,33.660698,-999.25,-999.25,-999.25,-999.25
561.5001,33.684769,-999.25,-999.25,-999.25,-999.25
561.6001,34.034683,-999.25,-999.25,-999.25,-999.25
561.7001,34.49308,-999.25,-999.25,-999.25,-999.25
561.8001,34.83036,-999.25,-999.25,-999.25,-999.25
561.9001,34.89817,-999.25,-999.25,-999.25,-999.25
562.0001,34.797142,-999.25,-999.25,-999.25,-999.25
562.1001,34.715179,-999.25,-999.25,-999.25,-999.25
562.2001,34.763542,-999.25,-999.25,-999.25,-999.25
562.3001,34.811394,-999.25,-999.25,-999.25,-999.25
562.4001,34.990936,-999.25,-999.25,-999.25,-999.25
562.5001,35.385719,-999.25,-999.25,-999.25,-999.25
562.6001,35.708755,-999.25,-999.25,-999.25,-999.25
562.7001,35.891495,-999.25,-999.25,-999.25,-999.25
562.8001,35.898293,-999.25,-999.25,-999.25,-999.25
562.9001,35.357086,-999.25,-999.25,-999.25,-999.25
563.0001,34.334122,-999.25,-999.25,-999.25,-999.25
563.1001,33.419579,-999.25,-999.25,-999.25,-999.25
563.2001,33.097664,-999.25,-999.25,-999.25,-999.25
563.3001,33.318939,-999.25,-999.25,-999.25,-999.25
563.4001,33.495544,-999.25,-999.25,-999.25,-999.25
563.5001,33.337273,-999.25,-999.25,-999.25,-999.25
563.6001,32.656219,-999.25,-999.25,-999.25,-999.25
563.7001,31.635639,-999.25,-999.25,-999.25,-999.25
563.8001,30.829422,-999.25,-999.25,-999.25,-999.25
563.9001,30.637276,-999.25,-999.25,-999.25,-999.25
564.0001,30.967731,-999.25,-999.25,-999.25,-999.25
564.1001,31.498161,-999.25,-999.25,-999.25,-999.25
564.2001,31.924461,-999.25,-999.25,-999.25,-999.25
564.3001,32.238014,-999.25,-999.25,-999.25,-999.25
564.4001,32.598442,-999.25,-999.25,-999.25,-999.25
564.5001,33.101845,-999.25,-999.25,-999.25,-999.25
564.6001,33.762337,-999.25,-999.25,-999.25,-999.25
564.7001,34.581627,-999.25,-999.25,-999.25,-999.25
564.8001,35.380524,-999.25,-999.25,-999.25,-999.25
564.9001,35.944603,-999.25,-999.25,-999.25,-999.25
565.0001,36.172859,-999.25,-999.25,-999.25,-999.25
565.1001,36.183365,-999.25,-999.25,-999.25,-999.25
565.2001,36.090424,-999.25,-999.25,-999.25,-999.25
565.3001,35.753769,-999.25,-999.25,-999.25,-999.25
565.4001,35.143227,-999.25,-999.25,-999.25,-999.25
565.5001,34.247688,-999.25,-999.25,-999.25,-999.25
565.6001,33.520142,-999.25,-999.25,-999.25,-999.25
565.7001,33.197929,-999.25,-999.25,-999.25,-999.25
565.8001,33.746002,-999.25,-999.25,-999.25,-999.25
565.9001,34.847939,-999.25,-999.25,-999.25,-999.25
566.0001,36.079292,-999.25,-999.25,-999.25,-999.25
566.1001,36.718903,-999.25,-999.25,-999.25,-999.25
566.2001,36.798119,-999.25,-999.25,-999.25,-999.25
566.3001,36.531052,-999.25,-999.25,-999.25,-999.25
566.4001,36.21212,-999.25,-999.25,-999.25,-999.25
566.5001,35.833969,-999.25,-999.25,-999.25,-999.25
566.6001,35.365891,-999.25,-999.25,-999.25,-999.25
566.7001,35.103592,-999.25,-999.25,-999.25,-999.25
566.8001,35.032326,-999.25,-999.25,-999.25,-999.25
566.9001,35.113892,-999.25,-999.25,-999.25,-999.25
567.0001,35.011528,-999.25,-999.25,-999.25,-999.25
567.1001,34.63401,-999.25,-999.25,-999.25,-999.25
567.2001,33.964157,-999.25,-999.25,-999.25,-999.25
567.3001,33.245361,-999.25,-999.25,-999.25,-999.25
567.4001,32.786057,-999.25,-999.25,-999.25,-999.25
567.5001,32.810616,-999.25,-999.25,-999.25,-999.25
567.6001,33.032928,-999.25,-999.25,-999.25,-999.25
567.7001,33.263306,-999.25,-999.25,-999.25,-999.25
567.8001,33.444923,-999.25,-999.25,-999.25,-999.25
567.9001,33.634651,-999.25,-999.25,-999.25,-999.25
568.0001,33.830963,-999.25,-999.25,-999.25,-999.25
568.1001,34.019737,-999.25,-999.25,-999.25,-999.25
568.2001,34.208572,-999.25,-999.25,-999.25,-999.25
568.3001,34.277199,-999.25,-999.25,-999.25,-999.25
568.4001,33.936386,-999.25,-999.25,-999.25,-999.25
568.5001,33.243103,-999.25,-999.25,-999.25,-999.25
568.6001,32.441666,-999.25,-999.25,-999.25,-999.25
568.7001,31.923687,-999.25,-999.25,-999.25,-999.25
568.8001,31.627575,-999.25,-999.25,-999.25,-999.25
568.9001,31.470337,-999.25,-999.25,-999.25,-999.25
569.0001,31.699875,-999.25,-999.25,-999.25,-999.25
569.1001,32.257736,-999.25,-999.25,-999.25,-999.25
569.2001,33.00927,-999.25,-999.25,-999.25,-999.25
569.3001,33.961159,-999.25,-999.25,-999.25,-999.25
569.4001,35.108223,-999.25,-999.25,-999.25,-999.25
569.5001,36.410431,-999.25,-999.25,-999.25,-999.25
569.6001,37.360786,-999.25,-999.25,-999.25,-999.25
569.7001,37.975349,-999.25,-999.25,-999.25,-999.25
569.8001,38.384804,-999.25,-999.25,-999.25,-999.25
569.9001,38.282692,-999.25,-999.25,-999.25,-999.25
570.0001,37.780655,-999.25,-999.25,-999.25,-999.25
570.1001,37.08931,-999.25,-999.25,-999.25,-999.25
570.2001,36.652336,-999.25,-999.25,-999.25,-999.25
570.3001,36.41523,-999.25,-999.25,-999.25,-999.25
570.4001,36.143982,-999.25,-999.25,-999.25,-999.25
570.5001,35.918602,-999.25,-999.25,-999.25,-999.25
570.6001,35.659363,-999.25,-999.25,-999.25,-999.25
570.7001,35.219276,-999.25,-999.25,-999.25,-999.25
570.8001,34.675102,-999.25,-999.25,-999.25,-999.25
570.9001,34.05896,-999.25,-999.25,-999.25,-999.25
571.0001,33.336594,-999.25,-999.25,-999.25,-999.25
571.1001,32.743019,-999.25,-999.25,-999.25,-999.25
571.2001,32.57431,-999.25,-999.25,-999.25,-999.25
571.3001,33.008926,-999.25,-999.25,-999.25,-999.25
571.4001,33.885597,-999.25,-999.25,-999.25,-999.25
571.5001,34.778786,-999.25,-999.25,-999.25,-999.25
571.6001,35.380173,-999.25,-999.25,-999.25,-999.25
571.7001,35.505775,-999.25,-999.25,-999.25,-999.25
571.8001,35.294258,-999.25,-999.25,-999.25,-999.25
571.9001,35.079491,-999.25,-999.25,-999.25,-999.25
572.0001,35.108925,-999.25,-999.25,-999.25,-999.25
572.1001,35.428459,-999.25,-999.25,-999.25,-999.25
572.2001,35.913933,-999.25,-999.25,-999.25,-999.25
572.3001,36.441368,-999.25,-999.25,-999.25,-999.25
572.4001,36.87867,-999.25,-999.25,-999.25,-999.25
572.5001,37.119469,-999.25,-999.25,-999.25,-999.25
572.6001,37.098885,-999.25,-999.25,-999.25,-999.25
572.7001,36.869598,-999.25,-999.25,-999.25,-999.25
572.8001,36.471252,-999.25,-999.25,-999.25,-999.25
572.9001,36.160316,-999.25,-999.25,-999.25,-999.25
573.0001,36.207794,-999.25,-999.25,-999.25,-999.25
573.1001,36.512619,-999.25,-999.25,-999.25,-999.25
573.2001,36.839569,-999.25,-999.25,-999.25,-999.25
573.3001,36.92746,-999.25,-999.25,-999.25,-999.25
573.4001,36.614525,-999.25,-999.25,-999.25,-999.25
573.5001,36.091713,-999.25,-999.25,-999.25,-999.25
573.6001,35.899765,-999.25,-999.25,-999.25,-999.25
573.7001,36.387901,-999.25,-999.25,-999.25,-999.25
573.8001,37.382988,-999.25,-999.25,-999.25,-999.25
573.9001,38.212303,-999.25,-999.25,-999.25,-999.25
574.0001,38.446426,-999.25,-999.25,-999.25,-999.25
574.1001,37.980743,-999.25,-999.25,-999.25,-999.25
574.2001,37.092392,-999.25,-999.25,-999.25,-999.25
574.3001,36.329933,-999.25,-999.25,-999.25,-999.25
574.4001,36.171776,-999.25,-999.25,-999.25,-999.25
574.5001,36.676102,-999.25,-999.25,-999.25,-999.25
574.6001,37.680954,-999.25,-999.25,-999.25,-999.25
574.7001,38.674393,-999.25,-999.25,-999.25,-999.25
574.8001,39.103539,-999.25,-999.25,-999.25,-999.25
574.9001,38.606659,-999.25,-999.25,-999.25,-999.25
575.0001,37.430481,-999.25,-999.25,-999.25,-999.25
575.1001,35.986855,-999.25,-999.25,-999.25,-999.25
575.2001,34.662094,-999.25,-999.25,-999.25,-999.25
575.3001,33.591888,-999.25,-999.25,-999.25,-999.25
575.4001,32.637718,-999.25,-999.25,-999.25,-999.25
575.5001,31.85154,-999.25,-999.25,-999.25,-999.25
575.6001,31.390285,-999.25,-999.25,-999.25,-999.25
575.7001,32.016006,-999.25,-999.25,-999.25,-999.25
575.8001,33.510437,-999.25,-999.25,-999.25,-999.25
575.9001,35.390465,-999.25,-999.25,-999.25,-999.25
576.0001,36.786613,-999.25,-999.25,-999.25,-999.25
576.1001,37.28495,-999.25,-999.25,-999.25,-999.25
576.2001,36.96048,-999.25,-999.25,-999.25,-999.25
576.3001,36.162025,-999.25,-999.25,-999.25,-999.25
576.4001,35.443779,-999.25,-999.25,-999.25,-999.25
576.5001,34.986183,-999.25,-999.25,-999.25,-999.25
576.6001,34.917709,-999.25,-999.25,-999.25,-999.25
576.7001,35.124657,-999.25,-999.25,-999.25,-999.25
576.8001,35.559731,-999.25,-999.25,-999.25,-999.25
576.9001,35.798782,-999.25,-999.25,-999.25,-999.25
577.0001,35.75531,-999.25,-999.25,-999.25,-999.25
577.1001,35.396217,-999.25,-999.25,-999.25,-999.25
577.2001,35.024414,-999.25,-999.25,-999.25,-999.25
577.3001,34.826637,-999.25,-999.25,-999.25,-999.25
577.4001,34.964737,-999.25,-999.25,-999.25,-999.25
577.5001,35.105675,-999.25,-999.25,-999.25,-999.25
577.6001,35.188843,-999.25,-999.25,-999.25,-999.25
577.7001,35.263168,-999.25,-999.25,-999.25,-999.25
577.8001,35.677261,-999.25,-999.25,-999.25,-999.25
577.9001,36.400314,-999.25,-999.25,-999.25,-999.25
578.0001,37.379707,-999.25,-999.25,-999.25,-999.25
578.1001,38.002724,-999.25,-999.25,-999.25,-999.25
578.2001,38.087959,-999.25,-999.25,-999.25,-999.25
578.3001,37.232788,-999.25,-999.25,-999.25,-999.25
578.4001,35.94265,-999.25,-999.25,-999.25,-999.25
578.5001,34.62561,-999.25,-999.25,-999.25,-999.25
578.6001,33.760422,-999.25,-999.25,-999.25,-999.25
578.7001,33.343811,-999.25,-999.25,-999.25,-999.25
578.8001,33.231728,-999.25,-999.25,-999.25,-999.25
578.9001,33.360741,-999.25,-999.25,-999.25,-999.25
579.0001,33.607117,-999.25,-999.25,-999.25,-999.25
579.1001,33.89357,-999.25,-999.25,-999.25,-999.25
579.2001,33.992538,-999.25,-999.25,-999.25,-999.25
579.3001,34.025131,-999.25,-999.25,-999.25,-999.25
579.4001,34.084236,-999.25,-999.25,-999.25,-999.25
579.5001,33.938126,-999.25,-999.25,-999.25,-999.25
579.6001,33.627945,-999.25,-999.25,-999.25,-999.25
579.7001,33.218918,-999.25,-999.25,-999.25,-999.25
579.8001,33.093903,-999.25,-999.25,-999.25,-999.25
579.9001,33.277969,-999.25,-999.25,-999.25,-999.25
580.0001,33.703735,-999.25,-999.25,-999.25,-999.25
580.1001,34.332001,-999.25,-999.25,-999.25,-999.25
580.2001,34.965279,-999.25,-999.25,-999.25,-999.25
580.3001,35.494675,-999.25,-999.25,-999.25,-999.25
580.4001,36.011955,-999.25,-999.25,-999.25,-999.25
580.5001,36.555908,-999.25,-999.25,-999.25,-999.25
580.6001,37.059914,-999.25,-999.25,-999.25,-999.25
580.7001,37.165634,-999.25,-999.25,-999.25,-999.25
580.8001,36.829445,-999.25,-999.25,-999.25,-999.25
580.9001,36.139488,-999.25,-999.25,-999.25,-999.25
581.0001,35.298676,-999.25,-999.25,-999.25,-999.25
581.1001,34.483864,-999.25,-999.25,-999.25,-999.25
581.2001,33.754692,-999.25,-999.25,-999.25,-999.25
581.3001,33.050896,-999.25,-999.25,-999.25,-999.25
581.4001,32.420341,-999.25,-999.25,-999.25,-999.25
581.5001,32.220406,-999.25,-999.25,-999.25,-999.25
581.6001,32.621803,-999.25,-999.25,-999.25,-999.25
581.7001,33.423019,-999.25,-999.25,-999.25,-999.25
581.8001,34.208664,-999.25,-999.25,-999.25,-999.25
581.9001,34.611328,-999.25,-999.25,-999.25,-999.25
582.0001,34.475739,-999.25,-999.25,-999.25,-999.25
582.1001,33.751602,-999.25,-999.25,-999.25,-999.25
582.2001,32.774048,-999.25,-999.25,-999.25,-999.25
582.3001,32.050575,-999.25,-999.25,-999.25,-999.25
582.4001,31.746452,-999.25,-999.25,-999.25,-999.25
582.5001,31.69799,-999.25,-999.25,-999.25,-999.25
582.6001,31.4725,-999.25,-999.25,-999.25,-999.25
582.7001,30.940315,-999.25,-999.25,-999.25,-999.25
582.8001,30.308823,-999.25,-999.25,-999.25,-999.25
582.9001,30.093468,-999.25,-999.25,-999.25,-999.25
583.0001,30.524647,-999.25,-999.25,-999.25,-999.25
583.1001,31.529484,-999.25,-999.25,-999.25,-999.25
583.2001,32.571205,-999.25,-999.25,-999.25,-999.25
583.3001,33.042847,-999.25,-999.25,-999.25,-999.25
583.4001,32.742538,-999.25,-999.25,-999.25,-999.25
583.5001,32.346413,-999.25,-999.25,-999.25,-999.25
583.6001,32.261597,-999.25,-999.25,-999.25,-999.25
583.7001,32.651878,-999.25,-999.25,-999.25,-999.25
583.8001,33.215736,-999.25,-999.25,-999.25,-999.25
583.9001,33.774727,-999.25,-999.25,-999.25,-999.25
584.0001,34.151894,-999.25,-999.25,-999.25,-999.25
584.1001,34.336571,-999.25,-999.25,-999.25,-999.25
584.2001,34.429871,-999.25,-999.25,-999.25,-999.25
584.3001,34.461143,-999.25,-999.25,-999.25,-999.25
584.4001,34.195442,-999.25,-999.25,-999.25,-999.25
584.5001,33.682503,-999.25,-999.25,-999.25,-999.25
584.6001,33.243851,-999.25,-999.25,-999.25,-999.25
584.7001,33.19413,-999.25,-999.25,-999.25,-999.25
584.8001,33.56572,-999.25,-999.25,-999.25,-999.25
584.9001,34.112495,-999.25,-999.25,-999.25,-999.25
585.0001,34.667625,-999.25,-999.25,-999.25,-999.25
585.1001,35.012596,-999.25,-999.25,-999.25,-999.25
585.2001,35.013474,-999.25,-999.25,-999.25,-999.25
585.3001,34.467339,-999.25,-999.25,-999.25,-999.25
585.4001,33.317673,-999.25,-999.25,-999.25,-999.25
585.5001,31.771065,-999.25,-999.25,-999.25,-999.25
585.6001,30.248623,-999.25,-999.25,-999.25,-999.25
585.7001,29.350731,-999.25,-999.25,-999.25,-999.25
585.8001,29.337048,-999.25,-999.25,-999.25,-999.25
